,作物编号,作物名称,地块类型,种植季次,亩产量/斤,销售单价平均值/(元/斤),种植成本/(元/亩),预期销售量/斤,地块名称,地块面积/亩,豆类,评分,作物类型,种植规模,是否种,年份,yield,area,cost,是否种豆
10,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E11,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
11,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E12,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
12,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E13,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
13,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E14,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
14,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E15,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
15,41,羊肚菌,普通大棚,第二季,906.0940598705283,100.0,72729.73961312654,4344.726650142919,E10,0.6,0,100.0,粮食,0.6,1.0,2023,543.656435922317,0.6,43637.84376787592,0.0
16,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E9,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
17,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E4,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
18,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E5,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
19,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E6,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
20,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E7,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
21,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E8,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
22,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E13,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
23,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E10,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
24,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E11,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
25,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E12,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
26,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E14,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
27,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E15,0.6,0,69.93806037,粮食,0.18,1.0,2023,815.4846538834756,0.18,3927.405939108832,0.0
28,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E2,0.6,0,69.93806037,粮食,0.6,1.0,2023,2718.2821796115854,0.6,13091.353130362773,0.0
29,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E3,0.6,0,69.93806037,粮食,0.6,1.0,2023,2718.2821796115854,0.6,13091.353130362773,0.0
30,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E16,0.6,0,69.93806037,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
31,38,榆黄菇,普通大棚,第二季,4530.4702993526425,57.5,21818.921883937957,9310.128536020544,E1,0.6,0,69.93806037,粮食,0.6,1.0,2023,2718.2821796115854,0.6,13091.353130362773,0.0
32,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D8,20.0,0,60.84214179,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
33,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D7,22.0,0,60.84214179,粮食,6.6,-0.0,2023,-0.0,-0.0,-0.0,-0.0
34,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D6,12.0,0,60.84214179,粮食,3.6,-0.0,2023,-0.0,-0.0,-0.0,-0.0
35,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D5,10.0,0,60.84214179,粮食,3.0,0.0,2023,0.0,0.0,0.0,0.0
36,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D4,6.0,0,60.84214179,粮食,5.999995994567871,1.0,2023,27182.80364962456,5.999995994567871,87275.62927294467,0.0
37,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D3,14.0,0,60.84214179,粮食,14.0,1.0,2023,63426.58419093699,14.0,203643.27091675426,0.0
38,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D1,15.0,0,60.84214179,粮食,4.5,-0.0,2023,-0.0,-0.0,-0.0,-0.0
39,35,大白菜,水浇地,第二季,4530.4702993526425,2.5,14545.947922625304,155168.8089336757,D2,10.0,0,60.84214179,粮食,10.0,1.0,2023,45304.70299352643,10.0,145459.47922625305,0.0
40,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A1,80.0,0,58.79828283,粮食,80.0,1.0,2023,57990.01983171383,80.0,261827.06260725553,0.0
41,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A6,55.0,0,58.79828283,粮食,16.5,0.0,2023,0.0,0.0,0.0,0.0
42,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A5,68.0,0,58.79828283,粮食,20.4,0.0,2023,0.0,0.0,0.0,0.0
43,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A4,72.0,0,58.79828283,粮食,21.6,0.0,2023,0.0,0.0,0.0,0.0
44,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A3,35.0,0,58.79828283,粮食,10.5,0.0,2023,0.0,0.0,0.0,0.0
45,6,小麦,平旱地,第一季,724.8752478964228,3.5,3272.8382825906942,1213331.7670976894,A2,55.0,0,58.79828283,粮食,16.5,0.0,2023,0.0,0.0,0.0,0.0
46,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B10,25.0,0,58.70460806,粮食,7.5,0.0,2023,0.0,0.0,0.0,0.0
47,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B13,35.0,0,58.70460806,粮食,10.5,0.0,2023,0.0,0.0,0.0,0.0
48,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B14,20.0,0,58.70460806,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
49,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B1,60.0,0,58.70460806,粮食,60.0,1.0,2023,41317.889130096104,60.0,196370.29695544165,0.0
50,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B2,46.0,0,58.70460806,粮食,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
51,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B3,40.0,0,58.70460806,粮食,12.0,0.0,2023,0.0,0.0,0.0,0.0
52,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B4,28.0,0,58.70460806,粮食,8.4,0.0,2023,0.0,0.0,0.0,0.0
53,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B5,25.0,0,58.70460806,粮食,7.636985778808594,-0.0,2023,-0.0,-0.0,-0.0,-0.0
54,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B6,86.0,0,58.70460806,粮食,25.8,0.0,2023,0.0,0.0,0.0,0.0
55,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B7,55.0,0,58.70460806,粮食,54.99823760986328,1.0,2023,37873.51806525022,54.99823760986328,180000.33752457987,0.0
56,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B8,44.0,0,58.70460806,粮食,13.2,0.0,2023,0.0,0.0,0.0,0.0
57,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B9,50.0,0,58.70460806,粮食,25.946044921875,0.0,2023,0.0,0.0,0.0,0.0
58,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B11,60.0,0,58.70460806,粮食,18.0,0.0,2023,0.0,0.0,0.0,0.0
59,6,小麦,梯田,第一季,688.6314855016018,3.5,3272.8382825906942,1213331.7670976894,B12,45.0,0,58.70460806,粮食,13.5,0.0,2023,0.0,0.0,0.0,0.0
60,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C1,15.0,0,58.61093328,粮食,4.5,0.0,2023,0.0,0.0,0.0,0.0
61,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C2,13.0,0,58.61093328,粮食,3.9,0.0,2023,0.0,0.0,0.0,0.0
62,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C3,15.0,0,58.61093328,粮食,4.5,0.0,2023,0.0,0.0,0.0,0.0
63,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C4,18.0,0,58.61093328,粮食,16.425,0.0,2023,0.0,0.0,0.0,0.0
64,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C5,27.0,0,58.61093328,粮食,27.0,0.0,2023,0.0,0.0,0.0,0.0
65,6,小麦,山坡地,第一季,652.3877231067805,3.5,3272.8382825906942,1213331.7670976894,C6,20.0,0,58.61093328,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
66,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A1,80.0,0,46.65458073,粮食,24.0,0.0,2023,0.0,0.0,0.0,0.0
67,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A2,55.0,0,46.65458073,粮食,55.0,1.0,2023,49835.17329287906,55.0,200006.78393609793,0.0
68,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A6,55.0,0,46.65458073,粮食,16.5,0.0,2023,0.0,0.0,0.0,0.0
69,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A5,68.0,0,46.65458073,粮食,20.4,0.0,2023,0.0,0.0,0.0,0.0
70,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A4,72.0,0,46.65458073,粮食,21.6,0.0,2023,0.0,0.0,0.0,0.0
71,7,玉米,平旱地,第一季,906.0940598705283,3.0,3636.486980656326,1196513.319531226,A3,35.0,0,46.65458073,粮食,34.234375,1.0,2023,31019.563830880117,34.234375,124492.85897840641,0.0
72,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B6,86.0,0,46.53748726,粮食,25.8,0.0,2023,0.0,0.0,0.0,0.0
73,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B14,20.0,0,46.53748726,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
74,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B13,35.0,0,46.53748726,粮食,10.5,0.0,2023,0.0,0.0,0.0,0.0
75,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B12,45.0,0,46.53748726,粮食,45.0,1.0,2023,38735.52105946509,45.0,163641.91412953468,0.0
76,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B5,25.0,0,46.53748726,粮食,7.5,0.0,2023,0.0,0.0,0.0,0.0
77,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B10,25.0,0,46.53748726,粮食,7.5,0.0,2023,0.0,0.0,0.0,0.0
78,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B9,50.0,0,46.53748726,粮食,15.0,0.0,2023,0.0,0.0,0.0,0.0
79,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B8,44.0,0,46.53748726,粮食,13.2,0.0,2023,0.0,0.0,0.0,0.0
80,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B1,60.0,0,46.53748726,粮食,18.0,0.0,2023,0.0,0.0,0.0,0.0
81,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B2,46.0,0,46.53748726,粮食,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
82,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B3,40.0,0,46.53748726,粮食,12.0,0.0,2023,0.0,0.0,0.0,0.0
83,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B4,28.0,0,46.53748726,粮食,8.4,0.0,2023,0.0,0.0,0.0,0.0
84,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B7,55.0,0,46.53748726,粮食,16.5,0.0,2023,0.0,0.0,0.0,0.0
85,7,玉米,梯田,第一季,860.789356877002,3.0,3636.486980656326,1196513.319531226,B11,60.0,0,46.53748726,粮食,18.0,0.0,2023,0.0,0.0,0.0,0.0
86,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C1,15.0,0,46.42039379,粮食,4.5,0.0,2023,0.0,0.0,0.0,0.0
87,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C2,13.0,0,46.42039379,粮食,3.9,0.0,2023,0.0,0.0,0.0,0.0
88,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C3,15.0,0,46.42039379,粮食,4.5,0.0,2023,0.0,0.0,0.0,0.0
89,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C4,18.0,0,46.42039379,粮食,5.4,0.0,2023,0.0,0.0,0.0,0.0
90,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C6,20.0,0,46.42039379,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
91,7,玉米,山坡地,第一季,815.4846538834757,3.0,3636.486980656326,1196513.319531226,C5,27.0,0,46.42039379,粮食,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
92,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E2,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
93,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E3,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
94,29,黄瓜,智慧大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,F2,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
95,29,黄瓜,智慧大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,F1,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
96,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E16,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
97,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E15,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
98,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E14,0.6,0,43.66277614,粮食,0.6,1.0,2023,8154.846538834755,0.6,15273.24531875657,0.0
99,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E13,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
100,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E12,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
101,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E11,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
102,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E10,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
103,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E9,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
104,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E8,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
105,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E7,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
106,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E6,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
107,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E5,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
108,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E4,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
109,29,黄瓜,智慧大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,F3,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
110,29,黄瓜,智慧大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,F4,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
111,29,黄瓜,普通大棚,第一季,13591.410898057926,7.0,25455.408864594283,9310.128536020544,E1,0.6,0,43.66277614,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
112,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E11,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
113,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E10,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
114,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E16,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
115,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E15,0.6,0,42.90373362,粮食,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
116,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E14,0.6,0,42.90373362,粮食,0.18,1.0,2023,1630.9693077669513,0.18,13091.353130362777,0.0
117,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E13,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
118,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E12,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
119,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E1,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
120,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E9,0.6,0,42.90373362,粮食,0.6,1.0,2023,5436.564359223171,0.6,43637.84376787592,0.0
121,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E8,0.6,0,42.90373362,粮食,0.6,1.0,2023,5436.564359223171,0.6,43637.84376787592,0.0
122,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E7,0.6,0,42.90373362,粮食,0.6,1.0,2023,5436.564359223171,0.6,43637.84376787592,0.0
123,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E6,0.6,0,42.90373362,粮食,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
124,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E5,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
125,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E4,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
126,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E3,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
127,40,白灵菇,普通大棚,第二季,9060.940598705285,16.0,72729.73961312654,18620.257072041088,E2,0.6,0,42.90373362,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
128,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D5,10.0,0,42.77237078,粮食,10.0,1.0,2023,36243.76239482113,10.0,36364.86980656326,0.0
129,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D3,14.0,0,42.77237078,粮食,4.2,0.0,2023,0.0,0.0,0.0,0.0
130,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D4,6.0,0,42.77237078,粮食,1.7999999999999998,0.0,2023,0.0,0.0,0.0,0.0
131,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D8,20.0,0,42.77237078,粮食,6.0,0.0,2023,0.0,0.0,0.0,0.0
132,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D6,12.0,0,42.77237078,粮食,3.6,0.0,2023,0.0,0.0,0.0,0.0
133,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D1,15.0,0,42.77237078,粮食,15.0,1.0,2023,54365.6435922317,15.0,54547.30470984489,0.0
134,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D2,10.0,0,42.77237078,粮食,3.0,0.0,2023,0.0,0.0,0.0,0.0
135,36,白萝卜,水浇地,第二季,3624.3762394821133,2.5,3636.486980656326,103445.87262245046,D7,22.0,0,42.77237078,粮食,6.6,0.0,2023,0.0,0.0,0.0,0.0
136,29,黄瓜,智慧大棚,第二季,12232.269808252135,8.4,28000.94975105371,4189.557841209244,F4,0.6,0,39.91080205,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
137,29,黄瓜,智慧大棚,第二季,12232.269808252135,8.4,28000.94975105371,4189.557841209244,F1,0.6,0,39.91080205,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
138,29,黄瓜,智慧大棚,第二季,12232.269808252135,8.4,28000.94975105371,4189.557841209244,F2,0.6,0,39.91080205,粮食,0.32953125,1.0,2023,4030.9151602505863,0.32953125,9227.187972651918,0.0
139,29,黄瓜,智慧大棚,第二季,12232.269808252135,8.4,28000.94975105371,4189.557841209244,F3,0.6,0,39.91080205,粮食,0.18,0.0,2023,0.0,0.0,0.0,0.0
140,11,荞麦,平旱地,第一季,99.67034658575813,40.0,2545.5408864594287,1551.688089336757,A1,80.0,0,39.20951442,粮食,24.0,0.0,2023,0.0,0.0,0.0,0.0
141,11,荞麦,平旱地,第一季,99.67034658575813,40.0,2545.5408864594287,1551.688089336757,A2,55.0,0,39.20951442,粮食,16.5,0.0,2023,0.0,0.0,0.0,0.0
142,11,荞麦,平旱地,第一季,99.67034658575813,40.0,2545.5408864594287,1551.688089336757,A3,35.0,0,39.20951442,粮食,10.5,0.0,2023,0.0,0.0,0.0,0.0
143,11,荞麦,平旱地,第一季,99.67034658575813,40.0,2545.5408864594287,1551.688089336757,A4,72.0,0,39.20951442,粮食,21.6,0.0,2023,0.0,0.0,0.0,0.0
